@relation humvar_complete

@attribute Binding numeric
@attribute SProtFT0 numeric
@attribute SProtFT1 numeric
@attribute SProtFT2 numeric
@attribute SProtFT3 numeric
@attribute SProtFT4 numeric
@attribute SProtFT5 numeric
@attribute SProtFT6 numeric
@attribute SProtFT7 numeric
@attribute SProtFT8 numeric
@attribute SProtFT9 numeric
@attribute SProtFT10 numeric
@attribute SProtFT11 numeric
@attribute SProtFT12 numeric
@attribute Interface numeric
@attribute Relaccess numeric
@attribute Impact numeric
@attribute HBonds numeric
@attribute SPhobic numeric
@attribute CPhim numeric
@attribute BCharge numeric
@attribute SSGeom numeric
@attribute Voids numeric
@attribute MLargest1 numeric
@attribute MLargest2 numeric
@attribute MLargest3 numeric
@attribute MLargest4 numeric
@attribute MLargest5 numeric
@attribute MLargest6 numeric
@attribute MLargest7 numeric
@attribute MLargest8 numeric
@attribute MLargest9 numeric
@attribute MLargest10 numeric
@attribute NLargest1 numeric
@attribute NLargest2 numeric
@attribute NLargest3 numeric
@attribute NLargest4 numeric
@attribute NLargest5 numeric
@attribute NLargest6 numeric
@attribute NLargest7 numeric
@attribute NLargest8 numeric
@attribute NLargest9 numeric
@attribute NLargest10 numeric
@attribute Clash numeric
@attribute Glycine numeric
@attribute Proline numeric
@attribute CisPro numeric
@attribute dataset {PD,SNP}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.485,0.29016,-20,-1.84,0,1,0,0,165.526,79.174,56.154,51.196,37.366,32.638,28.343,25.537,24.795,23.273,165.526,79.174,56.154,51.196,37.366,32.638,28.343,25.537,24.795,23.273,-1.57,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.858,0.646151,8.3,0,1.54,-1,0,0,220.418,141.043,96.775,74.617,58.066,53.059,52.351,48.811,34.35,32.186,220.418,141.043,96.775,74.617,58.066,53.059,52.351,48.811,34.35,32.186,-5.03,-100,-100,0,PD
0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.889,2.141,1,20,0,0.02,0,1,0,207.021,119.401,77.891,77.885,70.326,52.216,52.207,50.534,47.476,47.305,207.021,119.401,77.891,77.885,70.326,52.216,52.207,50.534,47.476,47.305,278.21,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.895,0.422809,20,0,1.96,-1,0,0,314.148,245.691,213.418,210.868,153.002,96.469,92.958,92.2,79.049,67.323,314.148,245.691,213.418,210.868,153.002,96.469,92.958,92.2,79.049,67.323,3935.57,-2.5608,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.223,1,20,-1.11,0,1,0,0,170.345,161.401,57.396,44.512,21.424,18.348,17.344,16.832,16.27,15.453,170.345,161.401,57.396,44.512,21.424,18.348,17.344,16.832,16.27,15.453,-2.99,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785,0.629214,20,0,0.97,1,0,0,333.045,273.171,257.55,234.353,187.69,159.078,132.851,119.045,116.124,113.233,333.045,273.171,257.55,234.353,187.69,159.078,132.851,119.045,116.124,113.233,-7.2,-100,-100,0,PD
1,0,0,0,0,0,0,0,1,0,0,0,1,0,-11.526,13.175,1,20,-0.32,0,-2,0,0,512.633,141.893,141.685,120.82,113.477,109.147,105.234,100.778,96.531,85.544,512.633,141.893,141.685,120.82,113.477,109.147,105.234,100.794,96.531,85.544,-5.05,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.498,0.664311,20,0,0.43,0,0,0,201.932,134.193,113.261,109.977,104.408,90.571,74.644,71.744,66.624,59.755,201.932,134.193,113.261,109.977,104.408,90.571,74.644,71.744,66.624,59.755,-4.08,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,1,20,0,0.87,1,0,0,305.285,279.941,276.437,197.993,131.324,118.683,101.242,99.983,89.226,82.743,305.285,279.941,276.437,197.993,137.841,118.683,101.242,99.983,89.226,82.743,189.61,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.483,0.371722,20,-1.84,0,1,0,0,182.808,175.591,143.571,126.989,97.45,95.017,90.37,89.634,81.575,72.621,182.808,175.591,143.571,126.989,97.45,95.017,90.37,89.634,81.575,72.621,-3.77,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.970874,20,0,0.97,1,0,17.833,383.705,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,1.78,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-20,-0.79,0,0,0,0,387.045,128.504,127.518,119.16,86.003,85.082,67.378,62.179,59.483,58.347,387.045,128.504,127.518,119.16,86.003,85.082,67.378,62.179,59.483,58.347,60.78,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.177,1,20,0,0.48,-2,0,0,91.66,53.464,52.477,48.764,30.775,25.433,23.507,21.158,20.823,17.554,91.66,53.464,52.477,48.764,30.775,23.619,23.507,21.158,20.823,17.554,-5.45,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.248,0.446678,20,-0.91,0,0,0,0,290.002,158.157,150.771,136.684,135.288,127.627,115.685,112.841,107.823,98.814,290.002,158.157,150.771,136.684,135.288,127.627,115.685,112.841,107.823,98.814,-7.21,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392483,-20,-1.84,0,1,0,0,213.602,202.383,196.495,157.792,151.283,145.368,134.619,126.675,121.318,117.117,213.602,202.383,196.495,151.283,145.368,134.619,126.675,121.318,117.117,107.423,-5.05,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335369,20,0,2.33,-1,0,0,238.724,166.694,143.884,133.385,78.577,70.28,67.449,60.326,59.493,53.718,238.724,166.694,133.385,103.75,78.577,70.28,67.449,60.326,59.493,53.718,238.21,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,11.22,-1.4,0,0,0,0,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,-9.7,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.516,0.273,0.906654,20,0,0.19,0,0,5.036,215.382,136.717,96.775,74.617,58.066,56.518,52.351,48.811,34.35,32.186,220.418,141.043,96.775,74.617,58.066,53.059,52.351,48.811,34.35,32.186,-7.75,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.974,0.466902,20,0,0.11,0,0,0,304.588,158.559,152.043,127.002,100.752,93.855,93.483,92.573,91.791,82.62,304.588,158.559,152.043,105.165,100.752,93.855,93.483,92.573,91.791,82.62,-6.87,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,1,7.86,-0.38,0,0,0,0,1483.093,916.954,557.263,503.551,457.288,441.475,357.956,192.963,186.326,177.211,1483.093,916.954,557.263,503.551,457.288,441.475,322.536,192.963,186.326,177.211,-2.8,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.986,1,20,-0.6,0,0,0,0,46.918,33.324,31.977,6.775,4.374,3.697,3.617,3.466,3.248,1.421,46.918,33.324,31.977,6.775,4.374,3.697,3.617,3.466,3.248,1.421,-5.03,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.087,0.369347,-20,-0.78,0,-1,0,0,146.163,107.096,101.007,96.312,95.418,84.475,80.465,76.713,76.483,76.421,146.163,107.096,101.007,96.312,95.418,84.475,80.465,76.713,76.483,76.421,0,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355989,20,0,1.26,1,0,-34.416,128.078,93.662,77.769,66.021,46.876,40.452,35.981,33.78,32.452,26.295,93.662,77.769,61.268,55.58,46.876,40.452,33.78,32.452,30.876,26.295,-15.31,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.337,0.974487,7.34,-0.08,0,-1,0,0,761.682,140.782,114.478,75.453,59.82,54.298,48.288,44.078,40.868,27.938,761.682,144.291,114.478,75.453,59.82,54.298,48.288,44.078,40.868,27.938,-9,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.564,0.6,13.76,0,0.41,-1,0,0,213.71,70.527,62.171,51.858,49.683,49.048,48.885,45.648,44.804,32.472,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,-3.12,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,1,0,0,0,0,-9.025,0.051,1,20,0,1.96,-1,0,0,231.793,216.797,174.601,125.546,72.913,59.881,47.153,47.103,46.007,40.79,231.793,216.797,174.601,125.546,72.913,59.881,47.153,47.103,46.007,40.79,749.92,-1.7552,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.65,1.004,1,-20,-1.16,0,-1,0,0,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,-7.34,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.333,0.60184,20,-0.24,0,-1,0,0,761.682,144.291,114.478,75.453,59.82,54.298,48.288,44.078,40.868,27.938,761.682,144.291,114.478,75.453,59.82,54.298,48.288,44.078,40.868,27.938,-7.1,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0.498993,20,-0.11,0,0,0,0,262.223,212.981,197.692,195.216,163.738,146.255,142.761,137.378,130.169,120.38,262.223,212.981,197.692,195.216,163.738,146.255,142.761,137.378,130.169,120.38,5950.77,-100,2.5751,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.562,0.784526,20,-1.36,0,1,0,0,401.538,111.784,106.351,100.244,86.111,62.213,49.774,48.89,37.737,37.635,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,-5.39,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.908,0.766,1,20,0,0.07,0,0,0,377.117,262.191,229.797,197.119,170.945,148.519,143.616,135.452,125.901,97.684,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,-6.44,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.762,0.621111,8.95,-0.38,0,0,0,0,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,401.538,111.784,107.871,100.244,86.111,62.213,49.774,48.89,37.737,37.635,-3.92,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.138,0.983144,5.07,0,0.08,1,0,0,860.957,529.394,465.973,456.593,349.945,315.836,201.841,132.45,125.282,123.338,860.957,529.394,465.973,456.593,349.945,315.836,201.841,132.45,125.282,123.338,-13.81,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0.88,1,0,0,151.24,134.279,130.384,128.241,99.887,88.997,88.944,82.923,80.229,68.182,151.24,134.279,130.384,128.241,99.887,88.997,88.944,82.923,80.229,68.182,-1.7,1.5667,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.133,0.525671,20,-0.28,0,0,0,0,301.648,120.726,91.315,84.863,84.566,81.842,77.112,57.137,44.787,42.638,301.648,120.726,91.315,84.863,84.566,81.842,77.112,57.137,44.787,42.638,0.37,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.259,1,20,-1.84,0,1,0,0,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,0.28,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.82,32.16,1,-20,-1.73,0,1,0,7.277,70.425,40.748,34.008,24.231,22.322,21.7,19.82,16.578,15.757,14.922,77.702,40.748,34.008,24.231,22.322,21.7,19.82,16.578,15.757,14.922,6482,-100,1.9918,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.299,0.741954,20,-0.78,0,-1,0,0,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,0,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.165,0.476399,-20,-0.19,0,0,0,0,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,5747.99,-100,3.5731,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626664,20,-0.29,0,0,0,0,420.355,295.665,231.597,193.381,134.044,128.756,126.608,114.489,96.034,84.492,420.355,295.665,231.597,193.381,134.044,128.756,126.608,114.489,96.034,84.492,13.87,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.241,1,11.76,0,0.46,-1,0,0,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,213.71,70.527,62.171,51.858,49.683,49.048,45.648,44.804,32.472,29.335,-6.65,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.031,0.558383,20,-1.84,0,1,0,0,314.148,245.691,213.418,210.868,153.002,96.469,92.958,79.049,67.323,65.869,314.148,245.691,213.418,210.868,153.002,96.469,92.958,92.2,79.049,67.323,-2.12,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,-0.6,0,0,0,0,654.884,516.752,479.885,217.5,189.601,176.63,171.558,169.221,142.395,131.478,654.884,516.752,479.885,220.179,189.601,176.63,171.558,169.221,142.395,102.303,9.89,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.506,1,20,-1.4,0,0,0,0,322.662,242.593,139.623,105.201,76.776,68.045,22.153,21.896,21.574,17.382,322.662,242.593,140.43,105.201,76.776,68.045,23.845,22.153,21.896,21.574,-10.15,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917404,9.74,0,1.54,-1,0,0,462.324,319.233,90.177,76.177,69.82,68.943,60.493,59.42,54.713,45.889,462.324,319.233,90.177,80.701,76.177,68.943,60.493,59.42,58.242,54.713,115.96,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809748,20,0,0.97,1,0,0,512.633,141.893,141.685,120.82,113.477,109.147,105.234,100.794,96.531,85.544,512.633,141.893,141.685,120.82,113.477,109.147,105.234,100.794,96.531,85.544,24.44,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.299,0.861749,20,0,0.42,0,0,0,303.08,131.324,93.357,87.694,78.484,59.699,53.727,52.806,49.351,46.52,303.08,131.324,93.357,87.694,78.484,59.699,53.727,52.806,49.351,46.52,19.07,-2.7624,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17,1,20,0,0.78,1,0,0,203.815,131.933,95.107,93.73,92.166,90.325,87.87,82.036,77.496,75.155,203.815,131.933,95.107,93.73,91.559,90.325,87.87,82.036,77.496,75.155,-18.25,3.2255,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.866,0.585662,20,0,0.42,0,0,0,278.92,148.871,136.462,121.66,101.109,84.165,80.661,79.228,78.654,70.172,278.92,148.871,136.462,121.66,101.109,84.165,80.661,79.228,78.654,70.172,13.74,-2.3995,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.411,1.417,1,20,-0.38,0,0,0,0,280.07,125.382,123.504,114.339,96.059,64.355,59.432,58.271,56.118,53.259,280.07,125.382,123.504,114.339,96.475,64.355,63.281,59.432,58.271,56.118,79.66,-1.7064,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.589,58.306,1,-20,-0.87,0,0,0,0,787.585,353.556,298.708,243.899,224.44,201.942,151.492,122.423,119.32,105.518,787.585,353.556,298.708,243.899,224.44,201.942,151.492,122.423,119.32,105.518,-2.68,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.448,0.831717,-20,0,0.48,-2,0,0,719.937,82.77,56.829,51.468,47.762,46.055,44.494,43.69,43.379,32.649,719.937,82.77,56.829,51.468,47.762,46.809,46.055,44.494,43.69,32.649,-6.39,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.003,1,20,-1.73,0,1,0,-25.118,137.627,115.363,78.175,68.624,54.015,52.275,41.127,40.11,38.127,37.154,112.509,76.322,59.509,57.247,55.646,54.615,49.395,48.916,48.618,47.912,31668729.96,-100,-1.1317,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853,1,-20,-0.33,0,1,0,-1.634,147.797,146.163,107.096,101.007,96.312,95.418,84.475,80.465,76.713,76.483,146.163,107.096,101.007,96.312,95.418,84.475,80.465,76.713,76.483,76.421,238.75,-100,3.8181,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01,0.847764,20,0,0.33,-1,0,0,242.254,185.763,162.65,160.795,136.31,121.105,105.099,104.841,99.826,93.925,242.254,185.763,162.65,160.795,136.31,121.105,105.099,104.841,99.826,93.925,-10.38,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.073,1,20,-0.6,0,0,0,0,92.701,78.181,29.555,25.42,22.597,15.696,12.564,10.037,9.664,9.418,92.701,78.181,29.555,25.42,22.597,15.696,10.037,9.845,9.664,9.418,-3.78,-100,-100,0,PD
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.834,1,20,0,0.02,0,1,0,207.021,119.401,77.891,77.885,52.216,52.207,50.534,48.342,47.476,47.305,207.021,119.401,77.891,77.885,70.326,52.216,52.207,50.534,47.476,47.305,2651.67,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.577,1,13.13,-0.28,0,0,0,0,367.45,321.067,269.176,211.303,188.079,186.824,125.58,107.417,104.132,101.01,367.45,321.067,269.176,211.303,188.079,186.824,125.58,107.417,104.132,101.01,-10.46,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.863,1,-20,-1.73,0,1,0,0,1483.093,916.954,557.263,503.551,457.288,441.475,322.536,192.963,186.326,177.211,1483.093,916.954,557.263,503.551,457.288,441.475,322.536,192.963,186.326,177.211,2388.52,-100,-1.3653,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1,0.863344,20,-0.3,0,0,0,0,303.08,131.324,93.357,87.694,78.484,59.699,53.727,52.806,49.351,46.52,303.08,131.324,93.357,87.694,78.484,59.699,53.727,52.806,49.351,46.52,2.72,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.964,1.768,1,11.39,-1.11,0,1,0,0,151.012,137.552,124.957,96.662,93.669,90.109,87.237,85.686,78.023,75.493,151.012,137.552,124.957,93.669,90.109,87.237,85.686,78.023,75.493,73.455,-4.86,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.709,0.624021,20,-0.6,0,0,0,0,894.973,507.512,414.728,342.119,295.39,222.444,210.026,176.831,157.183,155.145,894.973,507.512,414.728,342.119,295.39,222.444,210.026,176.831,157.183,155.145,-5.85,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,1,0,-12.659,0,1,10.15,0,0.46,-1,0,0,387.045,128.504,119.16,97.221,86.003,85.082,79.736,67.378,62.179,59.483,387.045,128.504,127.518,119.16,86.003,85.082,67.378,62.179,59.483,58.347,5.1,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.305,1,20,0,0.57,0,0,0,1183.457,973.252,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,1183.457,922.883,768.313,624.298,466.102,460.304,348.065,279.928,232.417,221.576,-3.07,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.757,1,20,0,1.4,0,0,0,14.131,11.835,11.496,9.621,8.687,8.305,4.986,3.538,0,0,14.131,9.621,8.687,8.305,7.626,4.986,3.538,0,0,0,-7.63,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0.651224,-20,-2.33,0,1,0,0,574.064,549.518,345.431,316.369,278.787,232.952,216.357,211.665,199.327,193.285,574.064,549.518,345.431,318.343,278.787,232.952,216.357,211.665,199.327,193.285,-7.67,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.505,1,20,0,0.43,0,0,0,350.849,102.078,91.489,73.546,52.079,43.949,36.049,17.239,15.543,15.303,350.849,102.078,91.489,73.546,52.079,43.949,36.049,17.239,15.543,15.303,-2.54,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.641,0.422631,20,-1.4,0,0,0,0,860.957,529.394,465.973,456.593,349.945,305.06,201.841,132.45,125.282,123.338,860.957,529.394,465.973,456.593,349.945,315.836,201.841,132.45,125.282,123.338,-7.28,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.692,36.463,0.675215,20,0,0.97,1,0,0,952.668,747.733,594.285,396.3,343.307,238.725,168.162,166.841,159.152,154.076,952.668,747.733,594.285,396.3,343.307,238.725,168.162,166.841,159.152,154.076,-9.57,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.113,0.577756,20,0,0,0,0,0,215.414,117.256,104.897,96.036,90.628,88.188,87.634,85.17,75.967,59.017,215.414,117.256,104.897,96.036,90.628,88.188,87.634,85.17,75.967,59.017,-8.65,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.63,0.58833,20,0,0.6,0,0,0,52.834,31.826,26.342,26.152,24.952,23.939,17.968,15.032,12.683,10.672,52.834,31.826,26.342,26.152,24.952,23.939,17.968,15.032,12.683,10.672,3608.94,-100,0.9395,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.589,0.411609,20,0,0.01,0,0,0,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,259.628,152.532,143.915,141.749,121.489,108.691,104.817,101.436,86.06,80.741,-5.96,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.419,0.52698,20,0,2.33,-1,0,-1.295,322.445,88.482,75.076,73.147,65.794,54.704,42.229,27.331,26.75,25.61,321.15,168.515,75.076,69.75,54.704,53.941,42.229,27.331,25.61,25.432,-8.26,-100,-100,0,PD
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.958,1,20,-0.29,0,0,0,0,118.337,116.74,107.181,92.179,88.638,86.646,73.777,65.701,58.038,51.992,118.337,116.74,107.181,92.179,88.638,87.2,73.777,65.701,58.038,51.992,0.73,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.445,0.582,1,-20,-2.33,0,1,0,0,49.826,20.618,17.078,16.342,15.668,13.586,12.972,12.544,12.077,11.751,49.826,20.618,17.078,16.342,15.668,13.586,12.972,12.544,12.077,11.751,-7.56,-100,-100,0,PD
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.707,1,20,0,0.02,0,1,0,37.485,34.652,31.962,28.995,24.519,23.964,23.529,22.983,22.822,22.301,37.485,34.652,31.962,28.995,24.519,23.964,23.529,22.983,22.822,22.301,129.91,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.063,0.926328,20,-0.6,0,0,0,0,79.061,74.808,72.882,47.826,45.95,40.086,28.408,27.71,27.624,25.426,79.061,74.808,72.882,47.826,45.95,40.086,28.408,27.71,27.624,25.426,-2.62,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.405,0.703853,20,0,0.78,1,0,0,170.415,135.519,99.034,87.793,84.761,83.25,77.908,75.401,73.017,66.314,170.415,148.963,99.034,87.793,84.761,83.25,77.908,75.401,73.017,66.314,15.99,2.2657,-100,0,PD
1,0,0,0,0,0,0,0,0,1,0,0,0,0,-14.607,0,0.497989,20,0,1.96,-1,0,76.318,282.367,279.701,231.351,210.13,196.802,186.043,167.611,140.679,132.934,131.051,358.685,279.701,227.074,210.13,196.802,186.043,167.611,136.017,132.934,131.051,2218.07,1.4321,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.495,1,20,-0.24,0,-1,0,-6.235,105.966,92.463,55.829,33.704,32.667,29.405,27.51,23.696,20.382,19.927,99.731,92.463,55.829,33.704,32.667,29.405,27.51,23.696,20.382,19.927,-11.07,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.043,1,20,-0.38,0,0,0,0,248.189,157.934,131.11,93.881,84.528,69.195,66.729,66.427,65.005,63.485,248.189,157.934,131.11,93.881,84.528,69.195,66.729,66.427,65.005,63.485,891.42,-3.1355,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.253,20.498,1,20,0,0.19,0,0,0,8.082,6.582,5.017,0,0,0,0,0,0,0,8.082,6.582,5.017,0,0,0,0,0,0,0,-4.18,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.696,0.506467,20,-2.17,0,1,0,56.491,96.175,91.321,83.32,68.273,65.242,62.099,60.886,56.475,55.092,54.167,152.666,90.358,85.018,84.013,73.643,72.749,64.194,60.38,60.291,58.821,-9.44,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0.12,0,0,0,377.117,262.191,229.797,198.766,148.519,143.616,135.452,125.901,97.684,92.148,377.117,262.191,229.797,197.119,148.519,143.616,135.452,125.901,97.684,92.148,480.55,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.541,1,20,0,2.06,-1,0,0,1483.093,864.694,557.263,503.551,457.288,441.475,322.536,192.963,190.685,177.211,1483.093,916.954,557.263,503.551,457.288,441.475,322.536,192.963,186.326,177.211,-4.77,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.743,9.794,1,8.72,-1.11,0,1,0,0,248.189,157.934,131.11,93.881,84.528,69.195,66.729,66.427,65.005,63.485,248.189,157.934,131.11,93.881,84.528,69.195,66.729,66.427,65.005,63.485,-12.13,-100,-100,0,PD
1,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.161,7.604,0.588015,-20,-1.54,0,1,0,0,333.045,273.171,257.55,234.353,187.69,159.078,132.851,119.045,116.124,113.233,333.045,273.171,257.55,234.353,187.69,159.078,132.851,119.045,116.124,113.233,-5.16,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.609,0.374162,20,0,0.43,0,0,0,526.525,230.674,148.674,144.748,113.684,93.785,79.191,78.973,78.463,77.714,526.525,230.674,148.674,144.748,113.684,93.785,79.191,78.973,78.463,77.714,-0.49,-100,-100,0,PD
0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.034,0.174,0.53195,20,0,0.09,0,0,0,860.957,529.394,465.973,456.593,349.945,315.836,201.841,132.45,125.282,123.338,860.957,529.394,465.973,456.593,349.945,315.836,201.841,132.45,125.282,123.338,0,-100,-100,0,PD
